BuildingIndex,Year,Month,Day,Hour,Quarter,DayInWeek,HolidayOrNot,EnergyDemand,SOC
1,2017,9,2,10,3,0,0,0.162623,0
1,2017,9,2,11,0,0,0,0.487869,0
1,2017,9,2,11,1,0,0,0.487869,0
1,2017,9,2,11,2,0,0,0.487869,0
1,2017,9,2,11,3,0,0,0.487869,0
1,2017,9,2,12,0,0,0,0.487869,0
1,2017,9,2,12,1,0,0,0.487869,0
1,2017,9,2,12,2,0,0,0.487869,0
1,2017,9,2,12,3,0,0,0.487869,0
1,2017,9,2,13,0,0,0,0.487869,0
1,2017,9,2,13,1,0,0,0.487869,0
1,2017,9,2,13,2,0,0,0.487869,0
1,2017,9,2,13,3,0,0,0.487869,0
1,2017,9,2,14,0,0,0,0.487869,0
1,2017,9,2,14,1,0,0,0.487869,0
1,2017,9,2,14,2,0,0,0.487869,0
1,2017,9,2,14,3,0,0,0.487869,0
1,2017,9,2,15,0,0,0,0.487869,0
1,2017,9,2,15,1,0,0,0.487869,0
1,2017,9,2,15,2,0,0,0.487869,0
1,2017,9,2,15,3,0,0,0.487869,0
1,2017,9,2,16,0,0,0,0,0
1,2017,9,6,12,3,0,0,0.495928,0
1,2017,9,6,13,0,0,0,0.495928,0
1,2017,9,6,13,1,0,0,0.495928,0
1,2017,9,6,13,2,0,0,0.495928,0
1,2017,9,6,13,3,0,0,0.495928,0
1,2017,9,6,14,0,0,0,0.495928,0
1,2017,9,6,14,1,0,0,0.495928,0
1,2017,9,6,14,2,0,0,0.495928,0
1,2017,9,6,14,3,0,0,0.495928,0
1,2017,9,6,15,0,0,0,0.495928,0
1,2017,9,6,15,1,0,0,0.495928,0
1,2017,9,6,15,2,0,0,0.495928,0
1,2017,9,6,15,3,0,0,0.495928,0
1,2017,9,6,16,0,0,0,0.495928,0
1,2017,9,6,16,1,0,0,0.495928,0
1,2017,9,6,16,2,0,0,0.495928,0
1,2017,9,6,16,3,0,0,0.495928,0
1,2017,9,6,17,0,0,0,0.495928,0
1,2017,9,6,17,1,0,0,0.495928,0
1,2017,9,6,17,2,0,0,0.495928,0
1,2017,9,7,21,3,0,0,0.329791,0
1,2017,9,7,22,0,0,0,0.368843,0
1,2017,9,7,22,1,0,0,0.368843,0
1,2017,9,7,22,2,0,0,0.368843,0
1,2017,9,7,22,3,0,0,0.368843,0
1,2017,9,7,23,0,0,0,0.368843,0
1,2017,9,7,23,1,0,0,0.368843,0
1,2017,9,7,23,2,0,0,0.368843,0
1,2017,9,7,23,3,0,0,0.368843,0
1,2017,9,8,0,0,0,0,0.368843,0
1,2017,9,8,0,1,0,0,0.368843,0
1,2017,9,8,0,2,0,0,0.368843,0
1,2017,9,8,0,3,0,0,0.368843,0
1,2017,9,8,1,0,0,0,0.368843,0
1,2017,9,8,1,1,0,0,0.368843,0
1,2017,9,8,1,2,0,0,0.368843,0
1,2017,9,8,1,3,0,0,0.368843,0
1,2017,9,8,2,0,0,0,0.368843,0
1,2017,9,8,2,1,0,0,0.368843,0
1,2017,9,8,2,2,0,0,0.368843,0
1,2017,9,8,2,3,0,0,0.368843,0
1,2017,9,8,3,0,0,0,0.368843,0
1,2017,9,8,3,1,0,0,0.368843,0
1,2017,9,8,3,2,0,0,0.368843,0
1,2017,9,8,3,3,0,0,0.368843,0
1,2017,9,8,4,0,0,0,0.368843,0
1,2017,9,8,4,1,0,0,0.368843,0
1,2017,9,8,4,2,0,0,0.368843,0
1,2017,9,8,4,3,0,0,0.368843,0
1,2017,9,8,5,0,0,0,0.368843,0
1,2017,9,8,5,1,0,0,0.368843,0
1,2017,9,8,5,2,0,0,0.368843,0
1,2017,9,8,5,3,0,0,0.368843,0
1,2017,9,8,6,0,0,0,0.368843,0
1,2017,9,8,6,1,0,0,0.368843,0
1,2017,9,8,6,2,0,0,0.368843,0
1,2017,9,8,6,3,0,0,0.172127,0
1,2017,9,8,13,0,0,0,0.042218,0
1,2017,9,8,13,1,0,0,0.633276,0
1,2017,9,8,13,2,0,0,0.633276,0
1,2017,9,8,13,3,0,0,0.633276,0
1,2017,9,8,14,0,0,0,0.633276,0
1,2017,9,8,14,1,0,0,0.633276,0
1,2017,9,8,14,2,0,0,0.633276,0
1,2017,9,8,14,3,0,0,0.633276,0
1,2017,9,8,15,0,0,0,0.633276,0
1,2017,9,8,15,1,0,0,0.633276,0
1,2017,9,8,15,2,0,0,0.633276,0
1,2017,9,8,15,3,0,0,0.633276,0
1,2017,9,8,16,0,0,0,0.633276,0
1,2017,9,8,16,1,0,0,0.633276,0
1,2017,9,8,16,2,0,0,0.633276,0
1,2017,9,8,16,3,0,0,0.633276,0
1,2017,9,8,17,0,0,0,0.633276,0
1,2017,9,8,17,1,0,0,0.633276,0
1,2017,9,8,17,2,0,0,0.633276,0
1,2017,9,8,17,3,0,0,0.633276,0
1,2017,9,8,22,0,0,0,0.33265,0
1,2017,9,8,22,1,0,0,0.069602,0
1,2017,9,8,22,2,0,0,0.069602,0
1,2017,9,8,22,3,0,0,0.069602,0
1,2017,9,8,23,0,0,0,0.069602,0
1,2017,9,8,23,1,0,0,0.069602,0
1,2017,9,8,23,2,0,0,0.069602,0
1,2017,9,8,23,3,0,0,0.069602,0
1,2017,9,9,0,0,0,0,0.069602,0
1,2017,9,9,0,1,0,0,0.069602,0
1,2017,9,9,0,2,0,0,0.069602,0
1,2017,9,9,0,3,0,0,0.069602,0
1,2017,9,9,1,0,0,0,0.069602,0
1,2017,9,9,1,1,0,0,0.069602,0
1,2017,9,9,1,2,0,0,0.069602,0
1,2017,9,9,1,3,0,0,0.069602,0
1,2017,9,9,2,0,0,0,0.069602,0
1,2017,9,9,2,1,0,0,0.069602,0
1,2017,9,9,2,2,0,0,0.069602,0
1,2017,9,9,2,3,0,0,0.069602,0
1,2017,9,9,3,0,0,0,0.069602,0
1,2017,9,9,3,1,0,0,0.069602,0
1,2017,9,9,3,2,0,0,0.069602,0
1,2017,9,9,3,3,0,0,0.069602,0
1,2017,9,9,4,0,0,0,0.069602,0
1,2017,9,9,4,1,0,0,0.069602,0
1,2017,9,9,4,2,0,0,0.069602,0
1,2017,9,9,4,3,0,0,0.069602,0
1,2017,9,9,5,0,0,0,0.069602,0
