BuildingIndex,Year,Month,Day,Hour,Quarter,SOC_Mean,SOC_PImin,SOC_PIMax,EVDemandmean,EVDemandPImin,EVDemandPImax,Confidence Level,
1,2018,09,08,14,3,0.000000,0.000000,0.000000,26.720502,5.232394,48.208611,95
1,2018,09,08,15,0,0.000000,0.000000,0.000000,24.702200,2.442504,46.961897,95
1,2018,09,08,15,1,0.000000,0.000000,0.000000,25.393342,2.838305,47.948378,95
1,2018,09,08,15,2,0.000000,0.000000,0.000000,25.043856,2.576158,47.511555,95
1,2018,09,08,15,3,0.000000,0.000000,0.000000,24.909518,1.641092,48.177943,95
1,2018,09,08,16,0,0.000000,0.000000,0.000000,24.447067,1.610607,47.283527,95
1,2018,09,08,16,1,0.000000,0.000000,0.000000,24.698457,3.713868,45.683046,95
1,2018,09,08,16,2,0.000000,0.000000,0.000000,25.098002,4.116003,46.080002,95
1,2018,09,08,16,3,0.000000,0.000000,0.000000,25.302544,4.131122,46.473966,95
1,2018,09,08,17,0,0.000000,0.000000,0.000000,22.778468,1.995644,43.561292,95
1,2018,09,08,17,1,0.000000,0.000000,0.000000,22.160617,1.968794,42.352440,95
1,2018,09,08,17,2,0.000000,0.000000,0.000000,24.253188,4.239239,44.267138,95
1,2018,09,08,17,3,0.000000,0.000000,0.000000,25.352719,4.348128,46.357310,95
1,2018,09,08,18,0,0.000000,0.000000,0.000000,22.463341,3.769729,41.156954,95
1,2018,09,08,18,1,0.000000,0.000000,0.000000,22.433753,3.671519,41.195987,95
1,2018,09,08,18,2,0.000000,0.000000,0.000000,22.760830,3.240975,42.280685,95
1,2018,09,08,18,3,0.000000,0.000000,0.000000,22.938656,4.563126,41.314185,95
1,2018,09,08,19,0,0.000000,0.000000,0.000000,6.231045,0.000000,18.549856,95
1,2018,09,08,19,1,0.000000,0.000000,0.000000,6.130061,0.000000,18.645327,95
1,2018,09,08,19,2,0.000000,0.000000,0.000000,6.560529,0.000000,19.123456,95
1,2018,09,08,19,3,0.000000,0.000000,0.000000,6.081121,0.000000,17.580649,95
1,2018,09,08,20,0,0.000000,0.000000,0.000000,5.524921,0.000000,16.596851,95
1,2018,09,08,20,1,0.000000,0.000000,0.000000,5.581651,0.000000,16.410053,95
1,2018,09,08,20,2,0.000000,0.000000,0.000000,5.574082,0.000000,17.061647,95
1,2018,09,08,20,3,0.000000,0.000000,0.000000,5.091832,0.000000,16.439876,95
1,2018,09,08,21,0,0.000000,0.000000,0.000000,5.295945,0.000000,16.558586,95
1,2018,09,08,21,1,0.000000,0.000000,0.000000,5.133870,0.000000,15.833765,95
1,2018,09,08,21,2,0.000000,0.000000,0.000000,5.805209,0.000000,17.080481,95
1,2018,09,08,21,3,0.000000,0.000000,0.000000,6.182024,0.000000,18.129142,95
1,2018,09,08,22,0,0.000000,0.000000,0.000000,6.602879,0.000000,18.477133,95
1,2018,09,08,22,1,0.000000,0.000000,0.000000,6.944609,0.000000,18.871678,95
1,2018,09,08,22,2,0.000000,0.000000,0.000000,7.267129,0.000000,18.894673,95
1,2018,09,08,22,3,0.000000,0.000000,0.000000,7.635595,0.000000,19.275721,95
1,2018,09,08,23,0,0.000000,0.000000,0.000000,7.866858,0.000000,19.709719,95
1,2018,09,08,23,1,0.000000,0.000000,0.000000,7.606486,0.000000,19.963585,95
