BuildingIndex,CustomerID,Year,Month,Day,Hour,Quarter,SOCMean,SOCCIMin,SOCCIMax,EVDemandMean,DemandCIMin,DemandCIMax,CILevel,
1,1,2018,09,03,15,3,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,16,0,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,16,1,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,16,2,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,16,3,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,17,0,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,17,1,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,17,2,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,17,3,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,18,0,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,18,1,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,18,2,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,18,3,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,19,0,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,19,1,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,19,2,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,19,3,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,20,0,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,20,1,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,20,2,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,20,3,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,21,0,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,21,1,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,21,2,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,21,3,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,22,0,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,22,1,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,22,2,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,22,3,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,23,0,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,23,1,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,23,2,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,03,23,3,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,04, 0,0,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,04, 0,1,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,04, 0,2,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,04, 0,3,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,04, 1,0,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
1,1,2018,09,04, 1,1,38.397442,0.500000,67.000000,0.187500,0.000000,0.200000,95
