PIcoverRate,PIcoverRateBoot,MAPE,RMSE,PIWidth,PIWidthBoot,date
71.875,77.0833333333333,78.5998130671925,12.1513704013267,27.4002305905052,27.9600548967312,2018/08/02
64.5833333333333,65.625,65.2674159882932,15.1474099339661,27.0256833980107,27.6294639071958,2018/08/03
58.3333333333333,62.5,75.1660155648812,18.2726357867582,25.3908528667512,26.3405636293979,2018/08/04
52.0833333333333,57.2916666666667,72.9395318061904,17.3167787005594,27.4663125555131,28.0108339867135,2018/08/05
64.5833333333333,65.625,107.253746696016,11.9715607845601,27.5540934005685,28.0771649267246,2018/08/06
71.875,72.9166666666667,100.56646151518,12.2647495699829,27.5681725990533,28.0825303725046,2018/08/07
67.7083333333333,69.7916666666667,58.5484512597422,12.4019139630257,27.5787905875504,28.1007257040372,2018/08/08
69.7916666666667,70.8333333333333,87.1050016035503,12.1103502307596,27.5948480419593,28.1412733983514,2018/08/09
60.4166666666667,68.75,44.8942553891529,15.9513038212575,27.5417472444944,28.0830521323567,2018/08/10
52.0833333333333,53.125,54.7722937582659,18.5713363949699,27.4656801688087,28.0091141691562,2018/08/11
48.9583333333333,48.9583333333333,73.4786064215026,21.340644409502,27.2764679660016,27.8261896017995,2018/08/12
59.375,61.4583333333333,65.8813129986576,15.0501106327349,27.0592976866698,27.6265190230867,2018/08/13
64.5833333333333,65.625,49.3576006720674,19.29099127937,26.922455589587,27.4903694306086,2018/08/14
41.6666666666667,40.625,71.7733362935483,19.9094349456045,26.8894864979926,27.446367126145,2018/08/15
63.5416666666667,62.5,73.439696181634,13.387935120582,26.8813706558731,27.4308419601087,2018/08/16
58.3333333333333,64.5833333333333,55.1256093768173,17.3977033262178,26.9039473086393,27.4393846567947,2018/08/17
55.2083333333333,60.4166666666667,52.7332388035014,18.7824041145325,26.9085635247661,27.4402430685937,2018/08/18
47.9166666666667,53.125,58.888603408678,21.5393554089719,26.8725506171949,27.4092948180241,2018/08/19
67.7083333333333,69.7916666666667,47.6533340358209,12.5560110771272,26.894752614925,27.4365353912936,2018/08/20
65.625,66.6666666666667,66.6919345239991,13.487150004147,26.9329976894205,27.4643904203719,2018/08/21
67.7083333333333,70.8333333333333,44.0309313328211,12.5434373177655,26.9485229426697,27.4883733285756,2018/08/22
71.875,72.9166666666667,61.979410837929,12.4115944889715,27.0342143241698,27.5572873524895,2018/08/23
58.3333333333333,60.4166666666667,61.8578307075233,17.3745041523236,27.0639712654675,27.5807260286847,2018/08/24
48.9583333333333,53.125,70.7575762083087,20.2692369056077,27.1046808787744,27.6182935295096,2018/08/25
54.1666666666667,58.3333333333333,59.0603204468947,18.2109974219954,27.0851100349164,27.6012756238007,2018/08/26
72.9166666666667,71.875,63.3590058754621,11.9924694950933,27.0731633130882,27.6100330225987,2018/08/27
64.5833333333333,69.7916666666667,63.4179128544773,14.4669136397111,27.0405696882468,27.56444104575,2018/08/28
60.4166666666667,64.5833333333333,69.7130571709601,13.7110803464127,27.0017969805542,27.5351492539166,2018/08/29
65.625,69.7916666666667,56.9649673834588,13.0289949689968,27.2446904823566,27.7417603977459,2018/08/30
63.5416666666667,65.625,50.0251684173986,16.1670683289407,27.9251323333503,28.273104438462,2018/08/31
