BuildingIndex,Year,Month,Day,Hour,Quarter,DayInWeek,HolidayOrNot,IndEnergy_1,IndEnergy_2,IndEnergy_3,IndSOC_1,IndSOC_2,IndSOC_3,EnsembleEnergy,EnsembleSOC,EnergyPImean,EnergyPImin,EnergyPImax,EnergyPIBootmin,EnergyPIBootmax,SOCPImean,SOCPImin,SOCPImax,EnergyDemand,SOC
1,2018,8,2,0,0,0,0,3.50924572180451,12.7816209793091,13.591799155559,0,-2.44821421802044e-06,0,8.19694333838593,-7.36596947405705e-07,6.13579411542471,0,14.5496657087426,0.000124265069452719,15.7717605852122,0,0,0,5.3257,0
1,2018,8,2,0,1,0,0,3.50924572180451,12.7815628051758,14.9150433995672,0,-2.44798138737679e-06,0,8.65331918810228,-7.36526895389785e-07,7.81003731987264,0,16.6249987743457,0.021131228901325,17.5982233706078,0,0,0,6.9737,0
1,2018,8,2,0,2,0,0,3.50924572180451,12.781379699707,15.9000087078443,0,-2.44821421802044e-06,0,8.99302546798338,-7.36596947405705e-07,8.06409537088027,0,16.5875370977776,0.0948366646920722,17.0091825257384,0,0,0,11.41425,0
1,2018,8,2,0,3,0,0,3.50924572180451,12.7810964584351,12.7322677501604,0,-2.44798138737679e-06,0,7.90049816035254,-7.36526895389785e-07,6.78405759026925,0,16.0448463084327,0.00031378903060129,18.938244405306,0,0,0,8.749674,0
1,2018,8,2,1,0,0,0,3.50924572180451,12.780722618103,14.4337977969794,0,-2.44821421802044e-06,0,18.1855877890763,-7.36596947405705e-07,23.811490327312,9.64819801773403,37.9747826368899,9.84201269724087,37.7819980163772,0,0,0,11.881141,0
1,2018,8,2,1,1,0,0,3.50924572180451,12.7802734375,15.4938066239881,0,-2.44798138737679e-06,0,19.5211256601138,-7.36526895389785e-07,22.6443358540056,4.52951445640242,40.7591572516088,3.25742855111399,41.8358782439126,0,0,0,7.160582,0
1,2018,8,2,1,2,0,0,3.50924572180451,12.7797651290894,16.7684377841524,0,-2.44821421802044e-06,0,21.1270728396365,-7.36596947405705e-07,24.3049859574253,4.77168351668584,43.8382883981648,4.58082652363015,43.9447207304481,0,0,0,2.96013,0
1,2018,8,2,1,3,0,0,3.50924572180451,12.7792167663574,13.0239806109669,0,-2.44798138737679e-06,0,16.4093155588984,-7.36526895389785e-07,19.8976311893138,1.57140556073543,38.2238568178921,1.80099719466468,38.2314273689683,0,0,0,4.636155,0
1,2018,8,2,2,0,0,0,3.50924572180451,12.7786474227905,15.1695702780399,0,-2.44821421802044e-06,0,4.54467681080181,-7.36596947405705e-07,1.89531635015021,0,6.73291379488366,0,15.4913667668157,0,0,0,9.411555,0
1,2018,8,2,2,1,0,0,3.50924572180451,12.7780752182007,15.98380927129,0,-2.44798138737679e-06,0,4.60025441465163,-7.36526895389785e-07,2.4248124644584,0,7.61062955233943,0,13.3557873520567,0,0,0,9.449022,0
1,2018,8,2,2,2,0,0,3.50924572180451,12.7775182723999,17.617960616244,0,-2.44821421802044e-06,0,4.71179686942648,-7.36596947405705e-07,2.87594306860885,0,8.07506983552223,0,15.0709694590109,0,0,0,5.507688,0
1,2018,8,2,2,3,0,0,3.50924572180451,12.7769908905029,13.5246417835688,0,-2.44798138737679e-06,0,4.43239873890292,-7.36526895389785e-07,2.67879780373042,0,7.63810060258663,0,12.6486590412627,0,0,0,3.155349,0
1,2018,8,2,3,0,0,0,3.50924572180451,12.7765102386475,15.7805710416609,0,-2.44821421802044e-06,0,4.5865022964041,-7.36596947405705e-07,2.88046282361379,0,7.69767727404412,0,10.7160545829866,0,0,0,3.599324,0
1,2018,8,2,3,1,0,0,3.50924572180451,12.7760887145996,16.3518778246734,0,-2.44798138737679e-06,0,4.62550240523976,-7.36526895389785e-07,3.20308925310684,0,8.51179883320172,0,11.422383389487,0,0,0,3.599324,0
1,2018,8,2,3,2,0,0,3.50924572180451,12.7757368087769,18.4570562827457,0,-2.44821421802044e-06,0,4.76921186471855,-7.36596947405705e-07,3.67589869798324,0,8.78960149084441,0,11.0752674002677,0,0,0,3.599324,0
1,2018,8,2,3,3,0,0,3.50924572180451,12.7754650115967,14.2410540372196,0,-2.44798138737679e-06,0,4.48140756882017,-7.36526895389785e-07,3.20540160527358,0,8.29510729619646,0,12.1083330668248,0,0,0,3.599324,0
1,2018,8,2,4,0,0,0,3.50924572180451,12.7752780914307,16.2878385592558,0,-2.44821421802044e-06,0,5.33136074098748,-7.36596947405705e-07,4.23334863210074,0,10.1042102371352,0,14.6220462357615,0,0,0,3.599324,0
1,2018,8,2,4,1,0,0,3.50924572180451,12.7751798629761,16.6152130231687,0,-2.44798138737679e-06,0,5.36798401211229,-7.36526895389785e-07,3.91342678925794,0,9.57398248881388,0,13.5583846829173,0,0,0,3.599324,0
1,2018,8,2,4,2,0,0,1.59755035294118,12.7751750946045,19.2340889765817,0,-2.44821421802044e-06,0,3.7492614149725,-7.36596947405705e-07,2.78574188233942,0,7.54949941261955,0,12.0762025408058,0,0,0,3.599324,0
1,2018,8,2,4,3,0,0,2.51015223030303,12.7752599716187,15.0041194720902,0,-2.44798138737679e-06,0,4.18865802714342,-7.36526895389785e-07,3.07519986835365,0,8.24446385741611,0,12.6661464018953,0,0,0,9.218324,0
1,2018,8,2,5,0,0,0,3.50924572180451,12.7754316329956,16.7147739099384,0,-2.44821421802044e-06,0,5.24597705277886,-7.36596947405705e-07,2.77722697207046,0,7.75141955456637,0,12.1054133714914,0,0,0,13.456597,0
1,2018,8,2,5,1,0,0,1.59755035294118,12.7756853103638,16.8200923520794,0,-2.44798138737679e-06,0,3.26498140109651,-7.36526895389785e-07,1.29090994367559,0,4.2304257420305,0,8.19854195652584,0,0,0,9.232051,0
1,2018,8,2,5,2,0,0,1.59755035294118,12.77601146698,19.8697388402044,0,-2.44821421802044e-06,0,1.25127292039662,-7.36596947405705e-07,0.351610497067815,0,1.63180484542633,0,7.48470622815907,0,0,0,3.599324,0
1,2018,8,2,5,3,0,0,2.51015223030303,12.776403427124,15.6192773861778,0,-2.44751572608948e-06,0,4.97133853698264,-7.36386791357943e-07,2.82981163952323,0,7.09747482685478,0.000116286231135177,9.84921484571076,0,0,0,3.599324,0
1,2018,8,2,6,0,0,0,2.51015223030303,12.7768478393555,17.0724192186207,0,-2.44774855673313e-06,0,4.45708270298178,-7.36456843373864e-07,2.32441148182896,0,6.12232536607732,0,8.21793462285208,0,0,0,3.599324,0
1,2018,8,2,6,1,0,0,1.59755035294118,12.7773323059082,17.0037547278253,0,-2.44705006480217e-06,0,3.58852272546997,-7.36246687326102e-07,1.60109819492229,0,4.96881084327303,0,7.42694783720201,0,0,0,6.249618,0
1,2018,8,2,6,2,0,0,1.59755035294118,12.7778453826904,20.3014085107015,0,-2.44728289544582e-06,0,1.497163671236,-7.36316739342023e-07,0.748172078548051,0,2.67473975832328,0,5.83199025156201,0,0,0,9.96003,0
1,2018,8,2,6,3,0,0,2.51015223030303,12.7783718109131,16.0273303225638,0,-2.44705006480217e-06,0,5.121560544181,-7.36246687326102e-07,3.12495043107413,0,7.99100678031791,0,10.1652656104267,0,0,0,3.506185,0
1,2018,8,2,7,0,0,0,3.50924572180451,12.7788982391357,17.3628048320239,0,-2.44728289544582e-06,0,7.64751291665811,-7.36316739342023e-07,5.67622249746967,0,12.1878512273787,0.00898883714598975,13.0809307125916,0,0,0,3.769639,0
1,2018,8,2,7,1,0,0,1.59755035294118,12.7794103622437,17.176235162223,0,-2.44705006480217e-06,0,7.70316364637354,-7.36246687326102e-07,5.83338445331762,0,11.9378841118308,0.0718431031943429,12.5422463133506,0,0,0,8.070986,0
1,2018,8,2,7,2,0,0,1.59755035294118,12.779896736145,20.4957179588383,0,-2.44728289544582e-06,0,6.72261351922802,-7.36316739342023e-07,5.27729903507185,0,11.8891397032472,0.00104753036380548,13.6957339430528,0,0,0,12.621149,0
1,2018,8,2,7,3,0,0,2.51015223030303,12.7803430557251,16.2327909892462,0,-2.44705006480217e-06,0,7.98292085171388,-7.36246687326102e-07,5.67486151344015,0,13.0355357407979,0.0020432120453745,13.2721064897489,0,0,0,11.128916,0
1,2018,8,2,8,0,0,0,3.50924572180451,12.7807416915894,17.5900727678193,0,-2.44728289544582e-06,0,4.30535678902175,-7.36316739342023e-07,3.3745424189322,0,10.0621009731669,0,12.2046273836443,0,0,0,16.01566,0
1,2018,8,2,8,1,0,0,1.59755035294118,12.7810792922974,17.3290842808393,0,-2.44705006480217e-06,0,2.57181810410477,-7.36246687326102e-07,2.20899891292411,0,6.73588474595782,0,9.03648766094896,0,0,0,17.686636,0
1,2018,8,2,8,2,0,0,1.59755035294118,12.7813520431519,20.450462094193,0,-2.44728289544582e-06,0,0.44540493239767,-7.36316739342023e-07,0.991154162648897,0,4.68678271337606,0,8.77605370302267,0,0,0,13.702299,0
1,2018,8,2,8,3,0,0,3.50924572180451,12.781551361084,16.2515424168726,0,-2.44705006480217e-06,0,5.21814630347503,-7.36246687326102e-07,3.52711959226787,0,10.0951357958585,0,12.20198184454,0,0,0,6.779673,0
1,2018,8,2,9,0,0,0,9.97761072023809,12.7816753387451,17.7669290877651,0,-2.44728289544582e-06,0,30.0261070764199,-7.36316739342023e-07,41.5034702094555,33.9238006955475,49.0831397233636,34.0102283392526,48.9972213222411,0,0,0,8.008486,0
1,2018,8,2,9,1,0,0,6.48083779329609,12.7817220687866,17.4528760841826,0,-2.44705006480217e-06,0,29.4953575548421,-7.36246687326102e-07,37.9639383022424,25.6103156790683,50.3175609254166,25.7462158166266,50.203461140743,0,0,0,29.344329,0
