BuildingIndex,Year,Month,Day,Hour,Quarter,DayInWeek,HolidayOrNot,IndEnergy_1,IndEnergy_2,IndEnergy_3,IndSOC_1,IndSOC_2,IndSOC_3,EnsembleEnergy,EnsembleSOC,EnergyPImean,EnergyPImin,EnergyPImax,EnergyPIBootmin,EnergyPIBootmax,SOCPImean,SOCPImin,SOCPImax,EnergyDemand,SOC
1,2018,8,2,0,0,0,0,6.83246136153846,13.0890016555786,21.3841532613764,0,-0.0811970978975296,0,13.7153460221047,-0.024429861573912,11.543271279232,1.59412542162068,21.4924171368434,1.52898060701536,21.5247009498394,0,0,0,5.3257,0
1,2018,8,2,0,1,0,0,6.83246136153846,13.0890121459961,16.5721049400795,0,-0.0811970978975296,0,12.1664993985454,-0.024429861573912,11.042041355419,1.26303459678325,20.8210481140547,1.33073960995877,20.7947004733628,0,0,0,6.9737,0
1,2018,8,2,0,2,0,0,1.92415587323944,13.0890226364136,12.9155555965429,0,-0.0811970978975296,0,6.08126597302057,-0.024429861573912,5.45551699983381,0,13.2189829235957,2.53455410915551e-05,13.9751736762355,0,0,0,11.41425,0
1,2018,8,2,0,3,0,0,6.83246136153846,13.0890340805054,13.3637592490249,0,-0.0811970978975296,0,11.1338340845234,-0.024429861573912,9.8298941160476,0,20.1130051018089,0.124018761772134,21.8614297914819,0,0,0,8.749674,0
1,2018,8,2,1,0,0,0,6.83246136153846,13.089017868042,21.257119824149,0,-0.0811970978975296,0,8.58223654293421,-0.024429861573912,5.45519036494306,0,14.5426906629696,0,17.8804364813429,0,0,0,11.881141,0
1,2018,8,2,1,1,0,0,6.83246136153846,13.0890293121338,16.4132992912313,0,-0.0811970978975296,0,11.1661002213685,-0.024429861573912,6.06498590332556,0,15.8227472119071,0,22.4809599855512,0,0,0,7.160582,0
1,2018,8,2,1,2,0,0,4.24369323529412,13.0890398025513,12.6986442506613,0,-0.0811970978975296,0,10.5588610297452,-0.024429861573912,5.90874578603643,0,16.0442415075228,0,22.5271600805496,0,0,0,2.96013,0
1,2018,8,2,1,3,0,0,4.24369323529412,13.0890502929688,13.1939968532803,0,-0.0811970978975296,0,10.2946342470502,-0.024429861573912,5.95724985590649,0,16.243540301231,0,21.4950778408737,0,0,0,4.636155,0
1,2018,8,2,2,0,0,0,2.66545344508671,13.0890350341797,21.0830910958017,0,-0.0811970978975296,0,4.28635523607361,-0.024429861573912,1.86495343096817,0,6.57528577578312,0,15.4465504449913,0,0,0,9.411555,0
1,2018,8,2,2,1,0,0,2.66545344508671,13.0890455245972,16.2849593519681,0,-0.0811970978975296,0,3.91746718727513,-0.024429861573912,2.08857792804155,0,6.80035988711759,0,12.8240864250433,0,0,0,9.449022,0
1,2018,8,2,2,2,0,0,1.92415587323944,13.089056968689,12.5196699911173,0,-0.0811970978975296,0,2.88668814229595,-0.024429861573912,1.8320811630785,0,5.7136493093984,0,13.4836010238404,0,0,0,5.507688,0
1,2018,8,2,2,3,0,0,4.24369323529412,13.0890674591064,12.9892476600369,0,-0.0811970978975296,0,5.24232738718653,-0.024429861573912,3.37297265417179,0,9.0486005482845,0,13.7036466718118,0,0,0,3.155349,0
1,2018,8,2,3,0,0,0,2.66545344508671,13.0890522003174,20.9020256610284,0,-0.0811970978975296,0,4.72040651257048,-0.024429861573912,3.35716613823166,0,8.82116239163645,0,11.4459144686649,0,0,0,3.599324,0
1,2018,8,2,3,1,0,0,1.92415587323944,13.0890626907349,16.2673391017362,0,-0.0811970978975296,0,3.52345629172657,-0.024429861573912,2.72495247827301,0,7.39679331465717,0,10.6656531011044,0,0,0,3.599324,0
1,2018,8,2,3,2,0,0,1.92415587323944,13.0890731811523,12.4646027712254,0,-0.0811970978975296,0,3.14959565190423,-0.024429861573912,2.86952645242903,0,7.32987604830368,0,9.99698260251332,0,0,0,3.599324,0
1,2018,8,2,3,3,0,0,4.24369323529412,13.0890836715698,12.8257220822629,0,-0.0811970978975296,0,5.504635947884,-0.024429861573912,4.43520230033123,0,10.5652453898033,0,13.6872848853185,0,0,0,3.599324,0
1,2018,8,2,4,0,0,0,3.7949717294686,13.0890684127808,20.8149299568671,0,-0.0811970978975296,0,6.28132534263368,-0.024429861573912,5.03206001465646,0,11.7456570358738,4.83424678195277e-05,15.6629401335297,0,0,0,3.599324,0
1,2018,8,2,4,1,0,0,1.92415587323944,13.0890789031982,16.4724611051444,0,-0.0811970978975296,0,3.89179944789316,-0.024429861573912,3.02380113517115,0,7.78415073777387,0,12.2818265442139,0,0,0,3.599324,0
1,2018,8,2,4,2,0,0,1.92415587323944,13.0890893936157,12.5783436165564,0,-0.0811970978975296,0,3.42664520005742,-0.024429861573912,2.75670433286345,0,7.48329545832337,0,12.00194739715,0,0,0,3.599324,0
1,2018,8,2,4,3,0,0,1.92415587323944,13.0890998840332,12.7589116172856,0,-0.0811970978975296,0,3.44821413648745,-0.024429861573912,2.74606185890904,0,7.5218857985984,0,12.1625350717885,0,0,0,9.218324,0
1,2018,8,2,5,0,0,0,1.92415587323944,13.0890846252441,20.8714665959507,0,-0.0811970978975296,0,3.52878132342788,-0.024429861573912,2.62318343220743,0,7.17002484553412,0,11.7232335750331,0,0,0,13.456597,0
1,2018,8,2,5,1,0,0,1.92415587323944,13.0890951156616,16.868031743542,0,-0.0811970978975296,0,3.220992054149,-0.024429861573912,2.44669483052236,0,6.49333354173762,0,9.65466866486156,0,0,0,9.232051,0
1,2018,8,2,5,2,0,0,1.92415587323944,13.0891056060791,12.7979325345016,0,-0.0811970978975296,0,2.90807754257916,-0.024429861573912,2.40866083679657,0,6.25551183456055,0,10.4365179257233,0,0,0,3.599324,0
1,2018,8,2,5,3,0,0,1.92415587323944,13.0891160964966,12.7783738165492,0,-0.0811970978975296,0,2.90657384294908,-0.024429861573912,2.46982775606934,0,6.1660512869161,0,9.2238444027281,0,0,0,3.599324,0
1,2018,8,2,6,0,0,0,1.92415587323944,13.0891008377075,20.9188705876375,0,-0.0811970978975296,0,4.68445070609966,-0.024429861573912,3.91847420656113,0,8.66570387832592,0.00137478964827661,10.3652432463198,0,0,0,3.599324,0
1,2018,8,2,6,1,0,0,1.92415587323944,13.089111328125,17.2874556135968,0,-0.0811970978975296,0,4.20527684502422,-0.024429861573912,3.57442021945797,0,8.54631862976266,0.000203776564853428,10.4552961314691,0,0,0,6.249618,0
1,2018,8,2,6,2,0,0,1.92415587323944,13.0891208648682,13.0258458200977,0,-0.0811970978975296,0,3.64294727549125,-0.024429861573912,3.51915235359737,0,8.09129153401357,0.000117497830339395,9.74594222054112,0,0,0,9.96003,0
1,2018,8,2,6,3,0,0,1.92415587323944,13.0891313552856,12.8349357053013,0,-0.0811970978975296,0,3.61775623082153,-0.024429861573912,3.22967316898394,0,8.13749824731818,0,9.97612917309934,0,0,0,3.506185,0
1,2018,8,2,7,0,0,0,1.92415587323944,13.0891170501709,20.7992179431756,0,-0.0811970978975296,0,6.44271362202196,-0.024429861573912,5.61494690211398,0,12.6421454856167,0.00240286812665289,13.4271528670843,0,0,0,3.769639,0
1,2018,8,2,7,1,0,0,1.92415587323944,13.0891265869141,17.6119307033846,0,-0.0811970978975296,0,5.75028655604764,-0.024429861573912,5.37383391210992,0,11.2111465906002,0.0292403329690782,11.9654564750232,0,0,0,8.070986,0
1,2018,8,2,7,2,0,0,1.92415587323944,13.0891370773315,13.2026321970126,0,-0.0811970978975296,0,4.79238179313326,-0.024429861573912,4.63106288579225,0,10.6629254723818,0.000283123538997471,12.696537672575,0,0,0,12.621149,0
1,2018,8,2,7,3,0,0,1.92415587323944,13.089147567749,12.8787939813171,0,-0.0811970978975296,0,4.72202906723364,-0.024429861573912,3.69788468562781,0,10.052873692741,0,10.9031010540697,0,0,0,11.128916,0
1,2018,8,2,8,0,0,0,6.83246136153846,13.08913230896,20.5088641732355,0,-0.0811970978975296,0,12.0922440538419,-0.024429861573912,11.3145401095715,1.63356793105501,20.995512288088,1.27154232451409,21.3225766458612,0,0,0,16.01566,0
