PIcoverRate,PIcoverRateBoot,MAPE,RMSE,PIWidth,PIWidthBoot,date
62.5,63.5416666666667,65.0441626857971,13.6419836056763,18.7582138262337,19.4096227586469,2018/08/02
54.1666666666667,57.2916666666667,57.0870912958238,15.7369046416618,18.9058917574612,19.5560108920707,2018/08/03
45.8333333333333,48.9583333333333,55.5466476663896,15.5374950265605,18.9371223272309,19.5659032327825,2018/08/04
42.7083333333333,43.75,67.1216431903892,17.8386554906919,18.9488996764605,19.5813731976698,2018/08/05
65.625,65.625,71.0377527895446,11.486030627491,19.1028965575494,19.7288015557319,2018/08/06
70.8333333333333,71.875,76.6627388257132,10.7925372726173,19.1230650922838,19.7934217495477,2018/08/07
66.6666666666667,72.9166666666667,47.1176062882444,13.4134580650363,19.099215662591,19.7784704569947,2018/08/08
65.625,65.625,64.1308279114128,12.8377894973522,19.0038424740271,19.6441616899039,2018/08/09
48.9583333333333,51.0416666666667,44.0720170227789,17.4359561558328,18.841897912132,19.478243044821,2018/08/10
39.5833333333333,41.6666666666667,50.6339065207793,20.0062715484096,18.8510027733658,19.4697981806707,2018/08/11
41.6666666666667,43.75,57.6102927686559,20.9264869929199,18.9043676503184,19.5013568853561,2018/08/12
54.1666666666667,59.375,51.1176200287726,14.1293799790306,18.9157382981393,19.5127200129003,2018/08/13
50,54.1666666666667,44.7588539167513,20.9405550120395,19.1207801425065,19.6765096909473,2018/08/14
29.1666666666667,29.1666666666667,75.9170040065447,20.9286408870076,19.5634208211911,20.0283959903259,2018/08/15
67.7083333333333,69.7916666666667,54.4026396632075,12.0719952697064,19.6326309507966,20.0825859079984,2018/08/16
52.0833333333333,55.2083333333333,49.6774943253361,18.1877778532521,19.3539757466159,19.9679945477592,2018/08/17
53.125,53.125,40.6484061585788,18.0213373534427,19.4728359714674,20.127626894107,2018/08/18
37.5,41.6666666666667,53.6634058628326,20.593898650989,19.6050014156967,20.2314027224053,2018/08/19
54.1666666666667,58.3333333333333,43.8459201641656,13.7496906086843,19.671868886525,20.2861236051915,2018/08/20
63.5416666666667,64.5833333333333,47.8110191135638,12.0779683270336,19.645915102962,20.2622035058302,2018/08/21
52.0833333333333,56.25,45.0894884397363,13.9501202145143,19.8420899926764,20.424454809479,2018/08/22
64.5833333333333,65.625,49.3341215532711,13.1119908358472,19.9290107212484,20.4856254525515,2018/08/23
46.875,46.875,52.0226910033338,18.2599992888607,19.9885904789002,20.5291136983202,2018/08/24
44.7916666666667,50,49.3337469211337,18.324103329547,20.023351607451,20.5493882211962,2018/08/25
47.9166666666667,52.0833333333333,48.5974254291081,17.6940036938845,20.0178380279261,20.5490543692112,2018/08/26
62.5,66.6666666666667,48.1475278226293,12.8727936495366,20.0463245558675,20.5619518037357,2018/08/27
55.2083333333333,59.375,49.0705683546088,12.8266657175079,20.0426941985976,20.5616164797652,2018/08/28
58.3333333333333,59.375,49.6793141940708,13.7022760311594,20.0776372591618,20.58674863685,2018/08/29
63.5416666666667,66.6666666666667,42.0503230067629,13.4899533985175,20.1781144494656,20.6714946587928,2018/08/30
52.0833333333333,53.125,40.3772872662237,16.9887172370386,20.2381669031062,20.7171520933097,2018/08/31
