BuildingIndex,Year,Month,Day,Hour,Quarter,DayInWeek,HolidayOrNot,ChargeDischargeKwh,SOCPercent
1,2017,9,7,3,0,0,0,13.881935,0
1,2017,9,7,3,1,0,0,15.660806,0
1,2017,9,7,3,2,0,0,13.691601,0
1,2017,9,7,3,3,0,0,3.165037,0
1,2017,9,7,4,0,0,0,4.886776,0
1,2017,9,7,4,1,0,0,5.843298,0
1,2017,9,7,4,2,0,0,3.165037,0
1,2017,9,7,4,3,0,0,3.165037,0
1,2017,9,7,5,0,0,0,3.165037,0
1,2017,9,7,5,1,0,0,3.873609,0
1,2017,9,7,5,2,0,0,12.376466,0
1,2017,9,7,5,3,0,0,3.165037,0
1,2017,9,7,6,0,0,0,3.165037,0
1,2017,9,7,6,1,0,0,4.845394,0
1,2017,9,7,6,2,0,0,9.256898,0
1,2017,9,7,6,3,0,0,8.43613,0
1,2017,9,7,7,0,0,0,5.30392,0
1,2017,9,7,7,1,0,0,6.585956,0
1,2017,9,7,7,2,0,0,12.09775,0
1,2017,9,7,7,3,0,0,13.952573,0
1,2017,9,7,8,0,0,0,7.910055,0
1,2017,9,7,8,1,0,0,3.359693,0
1,2017,9,7,8,2,0,0,-0.01909,0
1,2017,9,7,8,3,0,0,-0.054708,0
1,2017,9,7,9,0,0,0,8.036617,0
1,2017,9,7,9,1,0,0,21.016944,0
1,2017,9,7,9,2,0,0,12.016647,0
1,2017,9,7,9,3,0,0,9.902173,0
1,2017,9,7,10,0,0,0,17.42208,0
1,2017,9,7,10,1,0,0,21.642617,0
1,2017,9,7,10,2,0,0,23.160995,0
1,2017,9,7,10,3,0,0,22.08188,0
1,2017,9,7,11,0,0,0,15.550061,0
1,2017,9,7,11,1,0,0,14.329498,0
1,2017,9,7,11,2,0,0,12.203162,0
1,2017,9,7,11,3,0,0,11.90276,0
1,2017,9,7,12,0,0,0,18.813911,0
1,2017,9,7,12,1,0,0,18.400689,0
1,2017,9,7,12,2,0,0,14.766246,0
1,2017,9,7,12,3,0,0,15.137938,0
1,2017,9,7,13,0,0,0,14.797252,0
1,2017,9,7,13,1,0,0,10.433496,0
1,2017,9,7,13,2,0,0,19.810696,0
1,2017,9,7,13,3,0,0,21.701349,0
1,2017,9,7,14,0,0,0,27.397378,0
1,2017,9,7,14,1,0,0,18.512287,0
1,2017,9,7,14,2,0,0,14.417327,0
1,2017,9,7,14,3,0,0,13.821314,0
1,2017,9,7,15,0,0,0,7.058638,0
1,2017,9,7,15,1,0,0,13.281471,0
1,2017,9,7,15,2,0,0,6.750673,0
1,2017,9,7,15,3,0,0,8.39102,0
1,2017,9,7,16,0,0,0,10.088046,0
1,2017,9,7,16,1,0,0,20.918323,0
1,2017,9,7,16,2,0,0,18.444827,0
1,2017,9,7,16,3,0,0,19.983087,0
1,2017,9,7,17,0,0,0,10.143195,0
1,2017,9,7,17,1,0,0,5.621085,0
1,2017,9,7,17,2,0,0,21.420259,0
1,2017,9,7,17,3,0,0,31.523061,0
1,2017,9,7,18,0,0,0,16.337814,0
1,2017,9,7,18,1,0,0,3.678555,0
1,2017,9,7,18,2,0,0,3.678555,0
1,2017,9,7,18,3,0,0,11.837582,0
1,2017,9,7,19,0,0,0,24.397027,0
1,2017,9,7,19,1,0,0,8.120071,0
1,2017,9,7,19,2,0,0,7.745766,0
1,2017,9,7,19,3,0,0,13.022895,0
1,2017,9,7,20,0,0,0,13.135834,0
1,2017,9,7,20,1,0,0,11.744843,0
1,2017,9,7,20,2,0,0,17.799058,0
1,2017,9,7,20,3,0,0,12.327781,0
1,2017,9,7,21,0,0,0,13.878361,0
1,2017,9,7,21,1,0,0,17.290256,0
1,2017,9,7,21,2,0,0,21.525105,0
1,2017,9,7,21,3,0,0,13.795632,0
1,2017,9,7,22,0,0,0,12.416398,0
1,2017,9,7,22,1,0,0,13.496203,0
1,2017,9,7,22,2,0,0,10.894823,0
1,2017,9,7,22,3,0,0,11.398876,0
1,2017,9,7,23,0,0,0,18.070851,0
1,2017,9,7,23,1,0,0,11.980559,0
1,2017,9,7,23,2,0,0,5.174418,0
1,2017,9,7,23,3,0,0,4.807745,0
