BuildingIndex,Year,Month,Day,Hour,Quarter,DayInWeek,HolidayOrNot,IndEnergy_1,IndEnergy_2,IndEnergy_3,IndSOC_1,IndSOC_2,IndSOC_3,EnsembleEnergy,EnsembleSOC,EnergyPImean,EnergyPImin,EnergyPImax,EnergyPIBootmin,EnergyPIBootmax,SOCPImean,SOCPImin,SOCPImax,EnergyDemand,SOC
1,2018,8,2,0,0,0,0,2.92620772077295,17.4187030792236,15.0408733151885,0,0.000490631908178329,0,8.62140395621628,0.000147616970444772,5.25915970052108,0,14.5050102894468,0,17.9894135588528,0.000147616970444772,0.000147616970444771,0.000147616970444772,5.3257,0
1,2018,8,2,0,1,0,0,2.92620772077295,17.4187698364258,14.6478129888915,0,0.000490631908178329,0,8.57779692505973,0.000147616970444772,5.35683305679637,0,14.3989816961998,0,17.7110540384971,0.000147616970444772,0.000147616970444771,0.000147616970444772,6.9737,0
1,2018,8,2,0,2,0,0,2.92620772077295,17.4188365936279,12.7993650059197,0,0.000490631908178329,0,8.37263170472858,0.000147616970444772,5.48972333334044,0,14.3156272230706,0,17.8445823980705,0.000147616970444772,0.000147616970444771,0.000147616970444772,11.41425,0
1,2018,8,2,0,3,0,0,2.92620772077295,17.4189033508301,11.3625663808029,0,0.000490631908178329,0,8.21316243662359,0.000147616970444772,5.15986972059311,0,14.1339825995771,0,17.8743320464014,0.000147616970444772,0.000147616970444771,0.000147616970444772,8.749674,0
1,2018,8,2,1,0,0,0,2.92620772077295,17.4189701080322,14.463847293364,0,0.000490631908178329,0,12.6341595994355,0.000147616970444772,16.9864494411333,2.48513426688943,31.4877646153771,0.479160521916388,33.5960003839522,0.000147616970444772,0.000147616970444771,0.000147616970444772,11.881141,0
1,2018,8,2,1,1,0,0,2.92620772077295,17.419038772583,14.1156599800044,0,0.000490631908178329,0,12.3300182462906,0.000147616970444772,15.9907792450563,0.404232386187212,31.5773261039253,0.0107312560173942,33.9329834459135,0.000147616970444772,0.000147616970444771,0.000147616970444772,7.160582,0
1,2018,8,2,1,2,0,0,2.92620772077295,17.4191055297852,12.1702305526056,0,0.000490631908178329,0,10.630687122512,0.000147616970444772,14.2359458572297,0,29.8800906302747,0,32.7752993753235,0.000147616970444772,0.000147616970444771,0.000147616970444772,2.96013,0
1,2018,8,2,1,3,0,0,2.92620772077295,17.4191722869873,11.0918476344823,0,0.000490631908178329,0,9.68872046450358,0.000147616970444772,13.2120451924895,0,28.5845878954392,0,32.1845107334857,0.000147616970444772,0.000147616970444771,0.000147616970444772,4.636155,0
1,2018,8,2,2,0,0,0,2.92620772077295,17.4192390441895,13.8062943917254,0,0.000490631908178329,0,2.92661223412118,0.000147616970444772,0.807793416694788,0,3.62384891453309,0,16.551254469179,0.000147616970444772,0.000147616970444771,0.000147616970444772,9.411555,0
1,2018,8,2,2,1,0,0,2.92620772077295,17.4193077087402,13.5597311790138,0,0.000490631908178329,0,2.87455485404,0.000147616970444772,0.980506585652803,0,3.99255136041293,0,16.073737742909,0.000147616970444772,0.000147616970444771,0.000147616970444772,9.449022,0
1,2018,8,2,2,2,0,0,2.92620772077295,17.4193744659424,11.6736547514273,0,0.000490631908178329,0,2.47634379743819,0.000147616970444772,1.05949924564882,0,4.04595995193105,0,15.1726528921045,0.000147616970444772,0.000147616970444771,0.000147616970444772,5.507688,0
1,2018,8,2,2,3,0,0,2.92620772077295,17.4194412231445,10.9883886761019,0,0.000490631908178329,0,2.3316622119428,0.000147616970444772,1.04952501786533,0,3.8605476811833,0,12.740941251209,0.000147616970444772,0.000147616970444771,0.000147616970444772,3.155349,0
1,2018,8,2,3,0,0,0,2.92620772077295,17.4195098876953,13.1566138862169,0,0.000490631908178329,0,4.76858557452462,0.000147616970444772,4.56441464910444,0,11.3940402374399,0,16.637265634671,0.000147616970444772,0.000147616970444771,0.000147616970444772,3.599324,0
1,2018,8,2,3,1,0,0,2.92620772077295,17.4195766448975,13.009478179942,0,0.000490631908178329,0,4.72142726837458,0.000147616970444772,4.64173051203827,0,11.30388887693,0,15.3990853493245,0.000147616970444772,0.000147616970444771,0.000147616970444772,3.599324,0
1,2018,8,2,3,2,0,0,2.92620772077295,17.4196434020996,11.3578631311087,0,0.000490631908178329,0,4.192069891423,0.000147616970444772,4.31806620247751,0,10.8026315201251,0,14.4193863499837,0.000147616970444772,0.000147616970444771,0.000147616970444772,3.599324,0
1,2018,8,2,3,3,0,0,2.92620772077295,17.4197101593018,11.1154907558273,0,0.000490631908178329,0,4.11438738198076,0.000147616970444772,3.92872398114666,0,10.4393602287664,0,14.8369234452143,0.000147616970444772,0.000147616970444771,0.000147616970444772,3.599324,0
1,2018,8,2,4,0,0,0,2.92620772077295,17.4197769165039,12.6040451053119,0,0.000490631908178329,0,8.62276236035812,0.000147616970444772,12.3347854932725,0.809915593637722,23.8596553929073,0.035113595872613,25.6619804221541,0.000147616970444772,0.000147616970444771,0.000147616970444772,3.599324,0
1,2018,8,2,4,1,0,0,2.92620772077295,17.4198455810547,12.5115270099052,0,0.000490631908178329,0,8.56230753002552,0.000147616970444772,12.4217881915189,1.62230439294425,23.2212719900936,0.192943542527509,24.7842760863675,0.000147616970444772,0.000147616970444771,0.000147616970444772,3.599324,0
1,2018,8,2,4,2,0,0,2.92620772077295,17.4199123382568,11.2656971052098,0,0.000490631908178329,0,7.74823504852246,0.000147616970444772,11.5986881258086,1.18056433796836,22.0168119136489,0.0910521049577238,23.5339878396536,0.000147616970444772,0.000147616970444771,0.000147616970444772,3.599324,0
