BuildingIndex,Year,Month,Day,Hour,Quarter,DayInWeek,HolidayOrNot,EnergyDemand,SOC
1,2018,2,6,7,3,0,0,0.064038,0
1,2018,2,6,8,0,0,0,0.144726,0
1,2018,2,6,8,1,0,0,0.467477,0
1,2018,2,6,8,2,0,0,0.467477,0
1,2018,2,6,8,3,0,0,0.887334,0
1,2018,2,6,9,0,0,0,1.097262,0
1,2018,2,6,9,1,0,0,1.560974,0
1,2018,2,6,9,2,0,0,1.594096,0
1,2018,2,6,9,3,0,0,1.594096,0
1,2018,2,6,10,0,0,0,1.594096,0
1,2018,2,6,10,1,0,0,1.594096,0
1,2018,2,6,10,2,0,0,1.594096,0
1,2018,2,6,10,3,0,0,1.594096,0
1,2018,2,6,11,0,0,0,1.594096,0
1,2018,2,6,11,1,0,0,1.594096,0
1,2018,2,6,11,2,0,0,1.594096,0
1,2018,2,6,11,3,0,0,1.594096,0
1,2018,2,6,12,0,0,0,1.594096,0
1,2018,2,6,12,1,0,0,1.594096,0
1,2018,2,6,12,2,0,0,1.594096,0
1,2018,2,6,12,3,0,0,1.594096,0
1,2018,2,6,13,0,0,0,1.594096,0
1,2018,2,6,13,1,0,0,1.594096,0
1,2018,2,6,13,2,0,0,1.594096,0
1,2018,2,6,13,3,0,0,1.594096,0
1,2018,2,6,14,0,0,0,1.594096,0
1,2018,2,6,14,1,0,0,1.594096,0
1,2018,2,6,14,2,0,0,1.594096,0
1,2018,2,6,14,3,0,0,1.594096,0
1,2018,2,6,15,0,0,0,1.594096,0
1,2018,2,6,15,1,0,0,1.594096,0
1,2018,2,6,15,2,0,0,1.594096,0
1,2018,2,6,15,3,0,0,1.594096,0
1,2018,2,6,16,0,0,0,1.594096,0
1,2018,2,6,16,1,0,0,1.594096,0
1,2018,2,6,16,2,0,0,1.594096,0
1,2018,2,6,16,3,0,0,1.395363,0
1,2018,2,6,17,0,0,0,1.097262,0
1,2018,2,6,17,1,0,0,1.097262,0
1,2018,2,6,17,2,0,0,0.935887,0
1,2018,2,6,17,3,0,0,0.693823,0
1,2018,2,6,18,0,0,0,0.441909,0
1,2018,2,6,18,1,0,0,0.064038,0
1,2018,2,6,18,2,0,0,0.41858,0
1,2018,2,6,18,3,0,0,0.728804,0
1,2018,2,6,19,0,0,0,0.728804,0
1,2018,2,6,19,1,0,0,0.728804,0
1,2018,2,6,19,2,0,0,0.728804,0
1,2018,2,6,19,3,0,0,0.728804,0
1,2018,2,6,20,0,0,0,0.728804,0
1,2018,2,6,20,1,0,0,0.728804,0
1,2018,2,6,20,2,0,0,0.728804,0
1,2018,2,6,20,3,0,0,0.728804,0
1,2018,2,6,21,0,0,0,0.728804,0
1,2018,2,6,21,1,0,0,0.728804,0
1,2018,2,6,21,2,0,0,0.728804,0
1,2018,2,6,21,3,0,0,0.728804,0
1,2018,2,6,22,0,0,0,0.728804,0
1,2018,2,6,22,1,0,0,0.728804,0
1,2018,2,6,22,2,0,0,0.728804,0
1,2018,2,6,22,3,0,0,1.274988,0
1,2018,2,6,23,0,0,0,1.541936,0
1,2018,2,6,23,1,0,0,0.910305,0
1,2018,2,6,23,2,0,0,0.910305,0
1,2018,2,6,23,3,0,0,0.910305,0
1,2018,2,7,0,0,0,0,0.910305,0
1,2018,2,7,0,1,0,0,0.910305,0
1,2018,2,7,0,2,0,0,0.910305,0
1,2018,2,7,0,3,0,0,0.910305,0
1,2018,2,7,1,0,0,0,0.314609,0
1,2018,2,7,1,1,0,0,0.207037,0
1,2018,2,7,1,2,0,0,0.207037,0
1,2018,2,7,1,3,0,0,0.207037,0
1,2018,2,7,2,0,0,0,0.207037,0
1,2018,2,7,2,1,0,0,0.207037,0
1,2018,2,7,2,2,0,0,0.207037,0
1,2018,2,7,2,3,0,0,0.207037,0
1,2018,2,7,3,0,0,0,0.207037,0
1,2018,2,7,3,1,0,0,0.207037,0
1,2018,2,7,3,2,0,0,0.207037,0
1,2018,2,7,3,3,0,0,0.207037,0
1,2018,2,7,4,0,0,0,0.207037,0
1,2018,2,7,4,1,0,0,0.207037,0
1,2018,2,7,4,2,0,0,0.207037,0
1,2018,2,7,4,3,0,0,0.207037,0
1,2018,2,7,5,0,0,0,0.207037,0
1,2018,2,7,5,1,0,0,0.207037,0
1,2018,2,7,5,2,0,0,0.207037,0
1,2018,2,7,5,3,0,0,0.207037,0
1,2018,2,7,6,0,0,0,0.207037,0
1,2018,2,7,6,1,0,0,0.207037,0
1,2018,2,7,6,2,0,0,0.207037,0
1,2018,2,7,6,3,0,0,0.207037,0
1,2018,2,7,7,0,0,0,0.207037,0
1,2018,2,7,7,1,0,0,0.207037,0
1,2018,2,7,7,2,0,0,0.207037,0
1,2018,2,7,7,3,0,0,0.013802,0
1,2018,2,7,8,1,0,0,0.147378,0
1,2018,2,7,8,2,0,0,0.442134,0
1,2018,2,7,8,3,0,0,0.442134,0
1,2018,2,7,9,0,0,0,0.543853,0
1,2018,2,7,9,1,0,0,1.031244,0
1,2018,2,7,9,2,0,0,1.166205,0
1,2018,2,7,9,3,0,0,1.166205,0
1,2018,2,7,10,0,0,0,1.166205,0
1,2018,2,7,10,1,0,0,1.166205,0
1,2018,2,7,10,2,0,0,1.166205,0
1,2018,2,7,10,3,0,0,1.166205,0
1,2018,2,7,11,0,0,0,1.212321,0
1,2018,2,7,11,1,0,0,1.512075,0
1,2018,2,7,11,2,0,0,1.512075,0
1,2018,2,7,11,3,0,0,1.512075,0
1,2018,2,7,12,0,0,0,1.512075,0
1,2018,2,7,12,1,0,0,1.512075,0
1,2018,2,7,12,2,0,0,1.512075,0
1,2018,2,7,12,3,0,0,1.512075,0
1,2018,2,7,13,0,0,0,1.512075,0
1,2018,2,7,13,1,0,0,1.512075,0
1,2018,2,7,13,2,0,0,1.512075,0
1,2018,2,7,13,3,0,0,2.357147,0
1,2018,2,7,14,0,0,0,2.41751,0
1,2018,2,7,14,1,0,0,2.41751,0
1,2018,2,7,14,2,0,0,2.41751,0
1,2018,2,7,14,3,0,0,2.41751,0
1,2018,2,7,15,0,0,0,2.41751,0
1,2018,2,7,15,1,0,0,2.41751,0
1,2018,2,7,15,2,0,0,2.41751,0
1,2018,2,7,15,3,0,0,2.41751,0
1,2018,2,7,16,0,0,0,1.753524,0
1,2018,2,7,16,1,0,0,1.512075,0
1,2018,2,7,16,2,0,0,1.512075,0
1,2018,2,7,16,3,0,0,1.512075,0
1,2018,2,7,17,0,0,0,1.512075,0
1,2018,2,7,17,1,0,0,1.512075,0
1,2018,2,7,17,2,0,0,1.23309,0
1,2018,2,7,17,3,0,0,0.41335,0
1,2018,2,7,18,0,0,0,0.34587,0
1,2018,2,7,18,1,0,0,0.34587,0
1,2018,2,7,18,2,0,0,0.34587,0
1,2018,2,7,18,3,0,0,0.34587,0
1,2018,2,7,19,0,0,0,0.449318,0
1,2018,2,7,19,1,0,0,0.863111,0
1,2018,2,7,19,2,0,0,0.863111,0
1,2018,2,7,19,3,0,0,0.863111,0
1,2018,2,7,20,0,0,0,0.863111,0
1,2018,2,7,20,1,0,0,0.863111,0
1,2018,2,7,20,2,0,0,0.587041,0
1,2018,2,8,8,1,0,0,0.619357,0
1,2018,2,8,8,2,0,0,0.975633,0
1,2018,2,8,8,3,0,0,1.072607,0
1,2018,2,8,9,0,0,0,1.072607,0
1,2018,2,8,9,1,0,0,1.072607,0
1,2018,2,8,9,2,0,0,1.072607,0
1,2018,2,8,9,3,0,0,1.072607,0
1,2018,2,8,10,0,0,0,1.072607,0
1,2018,2,8,10,1,0,0,1.072607,0
1,2018,2,8,10,2,0,0,1.072607,0
1,2018,2,8,10,3,0,0,1.072607,0
1,2018,2,8,11,0,0,0,1.072607,0
1,2018,2,8,11,1,0,0,1.072607,0
1,2018,2,8,11,2,0,0,1.072607,0
1,2018,2,8,11,3,0,0,1.072607,0
1,2018,2,8,12,0,0,0,1.072607,0
1,2018,2,8,12,1,0,0,1.072607,0
1,2018,2,8,12,2,0,0,1.072607,0
1,2018,2,8,12,3,0,0,1.372607,0
1,2018,2,8,13,0,0,0,1.972607,0
1,2018,2,8,13,1,0,0,1.972607,0
1,2018,2,8,13,2,0,0,1.972607,0
1,2018,2,8,13,3,0,0,1.372607,0
1,2018,2,8,14,0,0,0,1.56016,0
1,2018,2,8,14,1,0,0,1.594985,0
1,2018,2,8,14,2,0,0,1.594985,0
1,2018,2,8,14,3,0,0,1.594985,0
1,2018,2,8,15,0,0,0,1.594985,0
1,2018,2,8,15,1,0,0,1.594985,0
1,2018,2,8,15,2,0,0,1.594985,0
1,2018,2,8,15,3,0,0,1.594985,0
1,2018,2,8,16,0,0,0,1.594985,0
1,2018,2,8,16,1,0,0,1.386034,0
1,2018,2,8,16,2,0,0,1.072607,0
1,2018,2,8,16,3,0,0,1.072607,0
1,2018,2,8,17,0,0,0,1.072607,0
1,2018,2,8,17,1,0,0,0.896542,0
1,2018,2,8,17,2,0,0,0.414252,0
1,2018,2,8,17,3,0,0,0.26879,0
1,2018,2,8,18,0,0,0,0.26879,0
1,2018,2,8,18,1,0,0,0.26879,0
1,2018,2,8,18,2,0,0,0.179194,0
1,2018,2,9,4,0,0,0,0.067466,0
1,2018,2,9,4,1,0,0,0.337329,0
