PIcoverRate,PIcoverRateBoot,MAPE,RMSE,PIWidth,PIWidthBoot,date
61.4583333333333,63.5416666666667,53.9184581422633,14.6481039961502,18.4496057145032,19.3606282828123,2018/08/02
46.875,51.0416666666667,56.5975512219185,16.6973816924585,18.4632993195971,19.358386367563,2018/08/03
38.5416666666667,43.75,60.5243590125733,17.1206187291753,18.4443263439469,19.3444231583214,2018/08/04
42.7083333333333,42.7083333333333,62.167203189832,17.6953793130699,18.4088376236121,19.3238407403093,2018/08/05
61.4583333333333,60.4166666666667,66.9469362081808,12.5232293916421,18.3798786390201,19.2991604105226,2018/08/06
67.7083333333333,75,58.811952394025,11.7358042110354,18.3646187611509,19.2852452405405,2018/08/07
50,57.2916666666667,51.5709297858505,14.8856910341814,18.3683442446941,19.2891655998058,2018/08/08
51.0416666666667,54.1666666666667,71.1464455563184,15.3631772866146,18.3577964628884,19.274412422615,2018/08/09
36.4583333333333,39.5833333333333,50.2480924308565,18.5796977304392,18.3641287965639,19.2785732420741,2018/08/10
32.2916666666667,35.4166666666667,56.6743117937756,21.5002971129741,18.3640586616021,19.2870394782365,2018/08/11
26.0416666666667,29.1666666666667,68.2261771907889,22.2331194111847,18.3939650458436,19.3031239954295,2018/08/12
41.6666666666667,45.8333333333333,49.0322952770909,15.7922488972932,18.4123070416428,19.3155785155793,2018/08/13
32.2916666666667,34.375,68.0213465793213,23.4239002330258,19.2077490096861,19.8854621158147,2018/08/14
31.25,30.2083333333333,65.9622529349461,22.1356258757346,19.2725428780153,19.9148460237355,2018/08/15
56.25,60.4166666666667,56.9897880582986,13.6726381155454,19.2716986404961,19.9355783424932,2018/08/16
40.625,43.75,55.127933943293,20.1478523051124,18.5083363316528,19.4213233649528,2018/08/17
32.2916666666667,38.5416666666667,54.0841542067049,20.2947509644341,18.538748757196,19.4370135983447,2018/08/18
28.125,33.3333333333333,60.1375065685355,23.0882052319495,18.5580825657428,19.446017176995,2018/08/19
39.5833333333333,51.0416666666667,52.8807346266339,16.8769253708545,18.568325945358,19.4474101184708,2018/08/20
54.1666666666667,57.2916666666667,57.0091477044687,13.8567522710276,18.5703236864814,19.4532017244419,2018/08/21
43.75,41.6666666666667,51.6421806756054,16.4978712185681,18.6159687961569,19.4790425926282,2018/08/22
53.125,52.0833333333333,53.1397490992147,15.2215906355753,18.6008501659535,19.4613423215908,2018/08/23
34.375,36.4583333333333,61.0822953826472,21.6044237183404,18.7313692046869,19.5575429753268,2018/08/24
36.4583333333333,44.7916666666667,55.9836802538437,21.1063054968905,18.5503970307182,19.4316905436896,2018/08/25
39.5833333333333,43.75,53.0543608576778,19.7925740586847,18.5629223449763,19.4435261627788,2018/08/26
55.2083333333333,58.3333333333333,48.4351393796681,15.7257284023895,18.5783279441868,19.451282104343,2018/08/27
50,59.375,47.5387419818584,14.8301327953457,18.5962251711394,19.4646212859688,2018/08/28
54.1666666666667,53.125,54.0196441990259,16.7943214899471,18.609051702771,19.4722023213972,2018/08/29
48.9583333333333,56.25,47.9867597003492,16.219856439067,18.6184238537586,19.4850020909237,2018/08/30
35.4166666666667,43.75,52.8349345721291,20.0721016590337,18.3261487422849,19.2675362653558,2018/08/31
